src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,fwd_iat_min,tot_fwd_pkts,fwd_seg_size_min,target,
192.168.1.84,192.168.40.20,29837,1883,6,0,0,1,20,1,
192.168.40.20,192.168.40.215,29837,1883,6,0,0,1,20,1,
192.168.1.243,192.168.40.20,45957,1883,6,0,0,1,20,1,
192.168.40.20,192.168.40.215,45957,1883,6,0,0,1,20,1,
192.168.1.124,192.168.40.20,38199,1883,6,0,0,1,20,1,
192.168.40.20,192.168.40.215,38199,1883,6,0,0,1,20,1,
192.168.1.238,192.168.40.20,61789,1883,6,31513.45253,0,1,20,1,
192.168.40.20,192.168.40.215,61789,1883,6,0,0,1,20,1,
192.168.40.20,192.168.1.118,1883,32209,6,0,0,1,20,1,
192.168.40.215,192.168.40.20,1883,28726,6,0,0,1,20,1,
192.168.1.181,192.168.40.20,51656,1883,6,0,0,1,20,1,
192.168.40.20,192.168.40.215,51656,1883,6,0,0,1,20,1,
192.168.40.215,192.168.40.20,1883,34931,6,0,0,1,20,1,
192.168.40.20,192.168.1.141,1883,34931,6,0,0,1,20,1,
192.168.40.215,192.168.40.20,1883,62570,6,0,0,1,20,1,
192.168.40.20,192.168.1.129,1883,62570,6,0,0,1,20,1,
192.168.40.215,192.168.40.20,1883,31943,6,0,0,1,20,1,
192.168.40.20,192.168.1.160,1883,31943,6,0,0,1,20,1,
192.168.40.20,192.168.1.101,1883,46634,6,0,0,1,20,1,
192.168.1.149,192.168.40.20,16188,1883,6,18866.30058,0,1,20,1,
192.168.40.20,192.168.40.215,16188,1883,6,18694.63921,0,1,20,1,
192.168.1.106,192.168.40.20,57282,1883,6,18083.09555,0,1,20,1,
192.168.40.20,192.168.40.215,57282,1883,6,17931.22292,0,1,20,1,
192.168.1.39,192.168.40.20,38328,1883,6,18192.52968,0,1,20,1,
192.168.1.236,192.168.40.20,33430,1883,6,18209.4574,0,1,20,1,
192.168.40.20,192.168.40.215,33430,1883,6,18082.85713,0,1,20,1,
192.168.1.109,192.168.40.20,56133,1883,6,0,0,1,20,1,
192.168.40.20,192.168.40.215,56133,1883,6,0,0,1,20,1,
192.168.1.37,192.168.40.20,56597,1883,6,20008.32558,0,1,20,1,
192.168.40.20,192.168.40.215,56597,1883,6,19923.68698,0,1,20,1,
192.168.1.184,192.168.40.20,26686,1883,6,20044.08836,0,1,20,1,
192.168.40.20,192.168.40.215,26686,1883,6,19899.6067,0,1,20,1,
192.168.1.131,192.168.40.20,9213,1883,6,20061.73134,0,1,20,1,
192.168.40.20,192.168.40.215,9213,1883,6,19885.54001,0,1,20,1,
192.168.1.188,192.168.40.20,1789,1883,6,0,0,1,20,1,
192.168.40.20,192.168.40.215,1789,1883,6,0,0,1,20,1,
192.168.1.125,192.168.40.20,22445,1883,6,0,0,1,20,1,
192.168.40.20,192.168.40.215,22445,1883,6,0,0,1,20,1,
192.168.1.68,192.168.40.20,34783,1883,6,0,0,1,20,1,
192.168.1.55,192.168.40.20,61681,1883,6,17042.63687,0,1,20,1,
192.168.1.92,192.168.40.20,10928,1883,6,0,0,1,20,1,
192.168.40.20,192.168.40.215,10928,1883,6,0,0,1,20,1,
192.168.1.33,192.168.40.20,45693,1883,6,17810.58311,0,1,20,1,
192.168.1.78,192.168.40.20,62066,1883,6,0,0,1,20,1,
192.168.40.20,192.168.40.215,62066,1883,6,0,0,1,20,1,
192.168.1.48,192.168.40.20,15120,1883,6,0,0,1,20,1,
192.168.40.20,192.168.40.215,15120,1883,6,0,0,1,20,1,
192.168.1.170,192.168.40.20,3615,1883,6,0,0,1,20,1,
192.168.40.20,192.168.40.215,3615,1883,6,0,0,1,20,1,
192.168.1.169,192.168.40.20,37578,1883,6,0,0,1,20,1,
192.168.40.20,192.168.40.215,37578,1883,6,0,0,1,20,1,
192.168.40.215,192.168.40.20,1883,8900,6,0,0,1,20,1,
192.168.40.20,192.168.1.58,1883,8900,6,0,0,1,20,1,
192.168.1.49,192.168.40.20,4829,1883,6,15718.46008,0,1,20,1,
192.168.40.20,192.168.40.215,4829,1883,6,15644.78874,0,1,20,1,
192.168.1.117,192.168.40.20,4921,1883,6,0,0,1,20,1,
192.168.40.20,192.168.40.215,4921,1883,6,0,0,1,20,1,
192.168.1.189,192.168.40.20,52755,1883,6,13998.74687,0,1,20,1,
192.168.40.20,192.168.40.215,52755,1883,6,13881.20651,0,1,20,1,
192.168.1.56,192.168.40.20,48650,1883,6,11951.92337,0,1,20,1,
192.168.40.20,192.168.40.215,48650,1883,6,11790.51399,0,1,20,1,
192.168.1.4,192.168.40.20,54415,1883,6,13895.27321,0,1,20,1,
192.168.40.20,192.168.40.215,54415,1883,6,13771.05713,0,1,20,1,
192.168.1.63,192.168.40.20,62673,1883,6,9758.234024,0,1,20,1,
192.168.40.20,192.168.40.215,62673,1883,6,9666.919708,0,1,20,1,
192.168.1.228,192.168.40.20,16973,1883,6,10373.11554,0,1,20,1,
192.168.40.20,192.168.40.215,16973,1883,6,10164.97612,0,1,20,1,
192.168.40.215,192.168.40.20,1883,11900,6,0,0,1,20,1,
192.168.40.20,192.168.1.86,1883,11900,6,0,0,1,20,1,
192.168.1.106,192.168.40.20,14520,1883,6,12082.57675,0,1,20,1,
192.168.40.20,192.168.40.215,14520,1883,6,11992.69295,0,1,20,1,
192.168.1.226,192.168.40.20,6690,1883,6,13282.53746,0,1,20,1,
192.168.40.20,192.168.40.215,6690,1883,6,13145.92361,0,1,20,1,
192.168.1.78,192.168.40.20,3889,1883,6,13301.37253,0,1,20,1,
192.168.40.20,192.168.40.215,3889,1883,6,13105.86929,0,1,20,1,
192.168.1.150,192.168.40.20,12845,1883,6,11447.42966,0,1,20,1,
192.168.40.20,192.168.40.215,12845,1883,6,11382.10297,0,1,20,1,
192.168.1.142,192.168.40.20,14554,1883,6,15250.20599,0,1,20,1,
192.168.40.20,192.168.40.215,14554,1883,6,15073.29941,0,1,20,1,
192.168.1.86,192.168.40.20,33389,1883,6,11192.08336,0,1,20,1,
192.168.40.20,192.168.40.215,33389,1883,6,11028.28979,0,1,20,1,
192.168.1.154,192.168.40.20,53449,1883,6,11210.91843,0,1,20,1,
192.168.40.20,192.168.40.215,53449,1883,6,10991.57333,0,1,20,1,
192.168.40.215,192.168.40.20,1883,48609,6,0,0,1,20,1,
192.168.40.20,192.168.1.8,1883,48609,6,0,0,1,20,1,
192.168.1.34,192.168.40.20,14972,1883,6,13953.44734,0,1,20,1,
192.168.40.20,192.168.40.215,14972,1883,6,13845.68214,0,1,20,1,
192.168.1.190,192.168.40.20,26534,1883,6,12816.66756,0,1,20,1,
192.168.40.20,192.168.40.215,26534,1883,6,12689.11362,0,1,20,1,
192.168.1.27,192.168.40.20,26971,1883,6,10354.99573,0,1,20,1,
192.168.40.20,192.168.40.215,26971,1883,6,10164.02245,0,1,20,1,
192.168.1.88,192.168.40.20,7657,1883,6,14641.28494,0,1,20,1,
192.168.40.20,192.168.40.215,7657,1883,6,14530.89714,0,1,20,1,
192.168.1.254,192.168.40.20,62659,1883,6,13548.13576,0,1,20,1,
192.168.40.20,192.168.40.215,62659,1883,6,13418.67447,0,1,20,1,
192.168.1.233,192.168.40.20,59767,1883,6,16071.79642,0,1,20,1,
192.168.40.20,192.168.40.215,59767,1883,6,16022.20535,0,1,20,1,
192.168.1.60,192.168.40.20,15164,1883,6,11435.98557,0,1,20,1,
192.168.40.20,192.168.40.215,15164,1883,6,11332.75032,0,1,20,1,
192.168.1.126,192.168.40.20,14006,1883,6,14866.11366,0,1,20,1,
192.168.40.20,192.168.40.215,14006,1883,6,14694.45229,0,1,20,1,
192.168.1.28,192.168.40.20,34740,1883,6,17403.12576,0,1,20,1,
192.168.40.20,192.168.40.215,34740,1883,6,17341.61377,0,1,20,1,
192.168.1.7,192.168.40.20,31234,1883,6,17233.61015,0,1,20,1,
192.168.40.20,192.168.40.215,31234,1883,6,17140.38849,0,1,20,1,
192.168.1.167,192.168.40.20,36152,1883,6,15118.59894,0,1,20,1,
192.168.40.20,192.168.40.215,36152,1883,6,14980.07774,0,1,20,1,
192.168.1.200,192.168.40.20,57799,1883,6,19986.62949,0,1,20,1,
192.168.40.20,192.168.40.215,57799,1883,6,19883.15582,0,1,20,1,
192.168.1.96,192.168.40.20,8402,1883,6,19430.87578,0,1,20,1,
192.168.40.20,192.168.40.215,8402,1883,6,19297.59979,0,1,20,1,
192.168.1.37,192.168.40.20,27366,1883,6,16825.19913,0,1,20,1,
192.168.40.20,192.168.40.215,27366,1883,6,16740.32211,0,1,20,1,
192.168.1.24,192.168.40.20,37268,1883,6,16470.43228,0,1,20,1,
192.168.40.20,192.168.1.59,1883,59780,6,0,0,1,20,1,
192.168.1.210,192.168.40.20,59507,1883,6,13008.59451,0,1,20,1,
192.168.40.20,192.168.40.215,59507,1883,6,12910.36606,0,1,20,1,
192.168.1.91,192.168.40.20,43448,1883,6,12959.7187,0,1,20,1,
192.168.40.20,192.168.40.215,43448,1883,6,12806.17714,0,1,20,1,
192.168.1.117,192.168.40.20,63230,1883,6,13283.49113,0,1,20,1,
192.168.40.20,192.168.40.215,63230,1883,6,13236.52267,0,1,20,1,
192.168.1.170,192.168.40.20,15272,1883,6,21711.58791,0,1,20,1,
192.168.40.20,192.168.40.215,15272,1883,6,21653.17535,0,1,20,1,
192.168.1.28,192.168.40.20,10183,1883,6,15595.67451,0,1,20,1,
192.168.40.20,192.168.40.215,10183,1883,6,15461.68327,0,1,20,1,
192.168.1.27,192.168.40.20,28132,1883,6,18438.57765,0,1,20,1,
192.168.40.20,192.168.40.215,28132,1883,6,18268.10837,0,1,20,1,
192.168.1.103,192.168.40.20,27118,1883,6,12994.2894,0,1,20,1,
192.168.40.20,192.168.40.215,27118,1883,6,12832.6416,0,1,20,1,
192.168.1.148,192.168.40.20,58587,1883,6,16285.65788,0,1,20,1,
192.168.1.7,192.168.40.20,4071,1883,6,15442.37137,0,1,20,1,
192.168.40.20,192.168.40.215,4071,1883,6,15334.12933,0,1,20,1,
192.168.1.180,192.168.40.20,56682,1883,6,15586.37619,0,1,20,1,
192.168.1.250,192.168.40.20,48893,1883,6,14418.36357,0,1,20,1,
192.168.1.39,192.168.40.20,5941,1883,6,18462.89635,0,1,20,1,
192.168.40.20,192.168.40.215,5941,1883,6,18354.41589,0,1,20,1,
192.168.1.29,192.168.40.20,15951,1883,6,12331.96259,0,1,20,1,
192.168.1.143,192.168.40.20,4928,1883,6,12358.90388,0,1,20,1,
192.168.40.20,192.168.40.215,4928,1883,6,12119.53163,0,1,20,1,
192.168.1.35,192.168.40.20,20,1883,6,9021.520615,0,1,20,1,
192.168.40.20,192.168.40.215,20,1883,6,8876.800537,0,1,20,1,
192.168.1.101,192.168.40.20,30873,1883,6,14105.5584,0,1,20,1,
192.168.40.20,192.168.40.215,30873,1883,6,13882.39861,0,1,20,1,
192.168.1.118,192.168.40.20,54405,1883,6,10805.84526,0,1,20,1,
192.168.1.252,192.168.40.20,24204,1883,6,12300.0145,0,1,20,1,
192.168.40.20,192.168.40.215,24204,1883,6,12057.78122,0,1,20,1,
192.168.1.231,192.168.40.20,14392,1883,6,10012.86507,0,1,20,1,
192.168.40.20,192.168.40.215,14392,1883,6,9825.706482,0,1,20,1,
192.168.1.182,192.168.40.20,33065,1883,6,14588.35602,0,1,20,1,
192.168.40.20,192.168.40.215,33065,1883,6,14360.66628,0,1,20,1,
192.168.1.76,192.168.40.20,18826,1883,6,11441.46919,0,1,20,1,
192.168.40.20,192.168.40.215,18826,1883,6,11283.87451,0,1,20,1,
192.168.1.135,192.168.40.20,36254,1883,6,14817.71469,0,1,20,1,
192.168.40.20,192.168.40.215,36254,1883,6,14692.30652,0,1,20,1,
192.168.1.127,192.168.40.20,49418,1883,6,11569.73839,0,1,20,1,
192.168.40.20,192.168.40.215,49418,1883,6,11390.92445,0,1,20,1,
192.168.1.100,192.168.40.20,1250,1883,6,12559.17549,0,1,20,1,
192.168.1.72,192.168.40.20,21579,1883,6,10769.84406,0,1,20,1,
192.168.40.20,192.168.40.215,21579,1883,6,10715.72304,0,1,20,1,
192.168.1.21,192.168.40.20,36864,1883,6,12177.46735,0,1,20,1,
192.168.40.20,192.168.40.215,36864,1883,6,12062.78801,0,1,20,1,
192.168.1.218,192.168.40.20,46632,1883,6,7845.878601,0,1,20,1,
192.168.40.20,192.168.40.215,46632,1883,6,0,0,1,20,1,
192.168.1.117,192.168.40.20,3435,1883,6,10232.21016,0,1,20,1,
192.168.40.20,192.168.40.215,3435,1883,6,10109.42459,0,1,20,1,
192.168.1.204,192.168.40.20,40417,1883,6,11170.38727,0,1,20,1,
192.168.40.20,192.168.40.215,40417,1883,6,11105.77583,0,1,20,1,
192.168.1.226,192.168.40.20,14827,1883,6,17703.53317,0,1,20,1,
192.168.40.20,192.168.40.215,14827,1883,6,17507.5531,0,1,20,1,
192.168.1.22,192.168.40.20,26616,1883,6,14256.71577,0,1,20,1,
192.168.40.20,192.168.40.215,26616,1883,6,14189.24332,0,1,20,1,
192.168.1.84,192.168.40.20,47230,1883,6,17189.02588,0,1,20,1,
192.168.1.107,192.168.40.20,13418,1883,6,19059.89647,0,1,20,1,
192.168.40.20,192.168.40.215,13418,1883,6,18919.22951,0,1,20,1,
192.168.1.243,192.168.40.20,3780,1883,6,10742.90276,0,1,20,1,
192.168.40.20,192.168.40.215,3780,1883,6,10665.89355,0,1,20,1,
192.168.1.73,192.168.40.20,59640,1883,6,16879.08173,0,1,20,1,
192.168.40.20,192.168.40.215,59640,1883,6,16768.93234,0,1,20,1,
192.168.1.4,192.168.40.20,45907,1883,6,13329.74434,0,1,20,1,
192.168.40.20,192.168.40.215,45907,1883,6,13241.76788,0,1,20,1,
192.168.1.239,192.168.40.20,16773,1883,6,13346.67206,0,1,20,1,
192.168.40.20,192.168.40.215,16773,1883,6,13211.01189,0,1,20,1,
192.168.1.236,192.168.40.20,6946,1883,6,13368.12973,0,1,20,1,
192.168.40.20,192.168.40.215,6946,1883,6,13173.34175,0,1,20,1,
192.168.1.210,192.168.40.20,26681,1883,6,13384.58061,0,1,20,1,
192.168.40.215,192.168.40.20,1883,6959,6,0,0,1,20,1,
192.168.40.20,192.168.1.115,1883,6959,6,0,0,1,20,1,
192.168.1.52,192.168.40.20,63477,1883,6,8293.390274,0,1,20,1,
192.168.40.20,192.168.40.215,63477,1883,6,8235.216141,0,1,20,1,
192.168.1.25,192.168.40.20,51702,1883,6,12301.20659,0,1,20,1,
192.168.40.20,192.168.40.215,51702,1883,6,12172.46056,0,1,20,1,
192.168.1.234,192.168.40.20,12465,1883,6,12314.55803,0,1,20,1,
192.168.40.20,192.168.40.215,12465,1883,6,12157.44019,0,1,20,1,
192.168.1.224,192.168.40.20,38029,1883,6,12325.7637,0,1,20,1,
192.168.40.20,192.168.40.215,38029,1883,6,12140.9893,0,1,20,1,
192.168.1.77,192.168.40.20,41734,1883,6,11632.20406,0,1,20,1,
192.168.40.20,192.168.40.215,41734,1883,6,11531.11458,0,1,20,1,
192.168.1.1,192.168.40.20,20764,1883,6,10475.87395,0,1,20,1,
192.168.40.20,192.168.40.215,20764,1883,6,10379.55284,0,1,20,1,
192.168.1.104,192.168.40.20,1923,1883,6,0,0,1,20,1,
192.168.40.20,192.168.40.215,1923,1883,6,0,0,1,20,1,
192.168.1.148,192.168.40.20,38692,1883,6,4931131.124,0,2,20,1,
192.168.40.74,192.168.40.20,52821,1883,6,3157052.517,0,2,20,1,
192.168.40.74,192.168.40.215,52821,1883,6,3157099.247,0,2,20,1,
192.168.40.20,192.168.40.215,31157,1883,6,6128421.307,0,2,20,1,
192.168.40.20,192.168.40.215,49712,1883,6,4401789.904,0,1,20,1,
192.168.40.20,192.168.40.215,20792,1883,6,9262816.906,0,2,20,1,
192.168.40.20,192.168.40.215,26077,1883,6,9577727.079,0,2,20,1,
192.168.40.20,192.168.40.215,46517,1883,6,5941065.788,0,2,20,1,
192.168.40.20,192.168.40.215,209,1883,6,12572071.08,0,2,20,1,
192.168.40.20,192.168.40.215,43600,1883,6,3855940.819,0,1,20,1,
192.168.40.20,192.168.40.215,57774,1883,6,8526108.742,0,2,20,1,
192.168.40.20,192.168.40.215,40130,1883,6,5696075.439,0,1,20,1,
192.168.40.20,192.168.40.215,31783,1883,6,9324820.042,0,2,20,1,
192.168.40.20,192.168.40.215,62195,1883,6,13657948.02,0,2,20,1,
192.168.40.20,192.168.40.215,43353,1883,6,5086058.855,0,2,20,1,
192.168.40.20,192.168.40.215,12451,1883,6,13772912.03,0,1,20,1,
192.168.40.20,192.168.40.215,55241,1883,6,4289780.617,0,2,20,1,
192.168.40.20,192.168.40.215,41266,1883,6,3619118.452,0,2,20,1,
192.168.40.20,192.168.40.215,34429,1883,6,1352213.86,0,2,20,1,
192.168.40.20,192.168.40.215,2092,1883,6,5796240.33,0,2,20,1,
192.168.40.215,192.168.40.20,1883,10643,6,2016099.691,0,2,20,1,
192.168.40.215,192.168.40.20,1883,52795,6,11359164.71,0,2,20,1,
192.168.40.215,192.168.40.20,1883,13814,6,10212265.25,0,2,20,1,
192.168.40.215,192.168.40.20,1883,24975,6,2886289.597,0,2,20,1,
192.168.40.215,192.168.40.20,1883,21547,6,3449308.395,0,2,20,1,
192.168.40.215,192.168.40.20,1883,7954,6,2460259.676,0,2,20,1,
192.168.40.215,192.168.40.20,1883,37113,6,3838371.277,0,1,20,1,
192.168.40.215,192.168.40.20,1883,55629,6,3080371.141,0,1,20,1,
192.168.40.215,192.168.40.20,1883,25275,6,7506329.06,0,2,20,1,
192.168.40.20,192.168.40.215,61751,1883,6,5886575.699,0,1,20,1,
192.168.40.20,192.168.40.215,59150,1883,6,4939296.961,0,2,20,1,
192.168.40.20,192.168.40.215,33302,1883,6,6460865.259,0,2,20,1,
192.168.40.215,192.168.40.20,1883,28360,6,7253442.764,0,2,20,1,
192.168.40.20,192.168.40.215,51391,1883,6,6282339.334,0,1,20,1,
192.168.40.20,192.168.40.215,45155,1883,6,939627.1706,0,2,20,1,
192.168.40.20,192.168.40.215,26026,1883,6,11879609.58,0,1,20,1,
192.168.40.20,192.168.40.215,34783,1883,6,7438568.115,0,2,20,1,
192.168.40.20,192.168.40.215,45693,1883,6,3826598.644,0,2,20,1,
192.168.40.20,192.168.40.215,37268,1883,6,9731632.233,0,2,20,1,
192.168.40.20,192.168.40.215,48893,1883,6,869189.5008,0,2,20,1,
192.168.40.20,192.168.40.215,15951,1883,6,6774307.013,0,2,20,1,
192.168.40.20,192.168.40.215,54405,1883,6,7256157.398,0,2,20,1,
192.168.40.20,192.168.40.215,47230,1883,6,5068086.147,0,1,20,1,
192.168.1.255,192.168.40.20,13229,1883,6,14071.94138,0,1,20,1,
192.168.40.20,192.168.40.215,13229,1883,6,13934.13544,0,1,20,1,
192.168.1.156,192.168.40.20,34429,1883,6,18983.60252,0,1,20,1,
192.168.1.221,192.168.40.20,44816,1883,6,18504.14276,0,1,20,1,
192.168.40.20,192.168.40.215,44816,1883,6,18392.56287,0,1,20,1,
192.168.1.208,192.168.40.20,12471,1883,6,15227.79465,0,1,20,1,
192.168.40.20,192.168.40.215,12471,1883,6,15178.442,0,1,20,1,
192.168.1.144,192.168.40.20,13947,1883,6,15239.95399,0,1,20,1,
192.168.40.20,192.168.40.215,13947,1883,6,15155.3154,0,1,20,1,
192.168.1.48,192.168.40.20,792,1883,6,20724.53499,0,1,20,1,
192.168.1.212,192.168.40.20,29401,1883,6,20903.82576,0,1,20,1,
192.168.1.142,192.168.40.20,37953,1883,6,19531.25,0,1,20,1,
192.168.40.20,192.168.40.215,37953,1883,6,19409.17969,0,1,20,1,
192.168.1.74,192.168.40.20,64709,1883,6,19542.93251,0,1,20,1,
192.168.40.20,192.168.40.215,64709,1883,6,19382.71523,0,1,20,1,
192.168.1.245,192.168.40.20,2585,1883,6,10995.38803,0,1,20,1,
192.168.40.20,192.168.40.215,2585,1883,6,10821.34247,0,1,20,1,
192.168.1.148,192.168.40.20,55669,1883,6,11501.07384,0,1,20,1,
192.168.1.107,192.168.40.20,62128,1883,6,11514.18686,0,1,20,1,
192.168.40.20,192.168.40.215,62128,1883,6,5909171.82,0,2,20,1,
192.168.1.2,192.168.40.20,62377,1883,6,0,0,1,20,1,
192.168.1.133,192.168.40.20,357,1883,6,9218.215942,0,1,20,1,
192.168.40.20,192.168.40.215,357,1883,6,9164.571762,0,1,20,1,
192.168.1.183,192.168.40.20,1069,1883,6,0,0,1,20,1,
192.168.40.215,192.168.40.20,1883,29401,6,0,0,1,20,1,
192.168.1.7,192.168.40.20,51528,1883,6,8702.516556,0,1,20,1,
192.168.40.20,192.168.40.215,51528,1883,6,8618.116379,0,1,20,1,
192.168.1.231,192.168.40.20,16670,1883,6,10548.3532,0,1,20,1,
192.168.40.20,192.168.40.215,16670,1883,6,10472.77451,0,1,20,1,
192.168.1.126,192.168.40.20,50735,1883,6,11459.35059,0,1,20,1,
192.168.40.20,192.168.40.215,50735,1883,6,11398.79227,0,1,20,1,
192.168.1.207,192.168.40.20,65487,1883,6,11483.43086,0,1,20,1,
192.168.40.20,192.168.40.215,65487,1883,6,11375.66566,0,1,20,1,
192.168.1.198,192.168.40.20,64609,1883,6,10517.12036,0,1,20,1,
192.168.40.20,192.168.40.215,64609,1883,6,10424.85237,0,1,20,1,
192.168.1.9,192.168.40.20,58189,1883,6,11209.96475,0,1,20,1,
192.168.40.20,192.168.40.215,58189,1883,6,11008.26263,0,1,20,1,
192.168.1.251,192.168.40.20,51006,1883,6,0,0,1,20,1,
192.168.40.20,192.168.40.215,51006,1883,6,9613.990784,0,1,20,1,
192.168.1.236,192.168.40.20,13733,1883,6,8769.273758,0,1,20,1,
192.168.40.20,192.168.40.215,13733,1883,6,8671.283722,0,1,20,1,
192.168.1.92,192.168.40.20,55058,1883,6,10515.92827,0,1,20,1,
192.168.40.20,192.168.40.215,55058,1883,6,10417.4614,0,1,20,1,
192.168.1.251,192.168.40.20,25229,1883,6,9452.581406,0,1,20,1,
192.168.40.20,192.168.40.215,25229,1883,6,9361.982346,0,1,20,1,
192.168.1.152,192.168.40.20,47695,1883,6,8844.614029,0,1,20,1,
192.168.40.20,192.168.40.215,47695,1883,6,8735.179901,0,1,20,1,
192.168.1.248,192.168.40.20,102,1883,6,9974.718094,0,1,20,1,
192.168.40.20,192.168.40.215,102,1883,6,9863.615036,0,1,20,1,
192.168.40.215,192.168.40.20,1883,52717,6,0,0,1,20,1,
192.168.40.20,192.168.1.75,1883,52717,6,0,0,1,20,1,
192.168.1.137,192.168.40.20,35740,1883,6,5958.795547,0,1,20,1,
192.168.40.20,192.168.40.215,35740,1883,6,5876.302719,0,1,20,1,
192.168.1.97,192.168.40.20,63690,1883,6,9784.698486,0,1,20,1,
192.168.40.20,192.168.40.215,63690,1883,6,9692.430496,0,1,20,1,
192.168.40.215,192.168.40.20,1883,17074,6,0,0,1,20,1,
192.168.40.20,192.168.1.184,1883,17074,6,0,0,1,20,1,
192.168.1.229,192.168.40.20,21560,1883,6,8780.479431,0,1,20,1,
192.168.40.20,192.168.40.215,21560,1883,6,8708.000183,0,1,20,1,
192.168.1.58,192.168.40.20,17535,1883,6,10264.39667,0,1,20,1,
192.168.40.20,192.168.40.215,17535,1883,6,10203.12309,0,1,20,1,
192.168.1.217,192.168.40.20,16105,1883,6,0,0,1,20,1,
192.168.40.20,192.168.40.215,16105,1883,6,0,0,1,20,1,
192.168.1.223,192.168.40.20,40065,1883,6,9928.226471,0,1,20,1,
192.168.40.20,192.168.40.215,40065,1883,6,9877.443314,0,1,20,1,
192.168.1.253,192.168.40.20,53405,1883,6,5884.885788,0,1,20,1,
192.168.40.20,192.168.40.215,53405,1883,6,5785.226822,0,1,20,1,
192.168.1.101,192.168.40.20,53742,1883,6,11283.63609,0,1,20,1,
192.168.40.20,192.168.40.215,53742,1883,6,11163.23471,0,1,20,1,
192.168.1.202,192.168.40.20,35421,1883,6,10843.75381,0,1,20,1,
192.168.40.20,192.168.40.215,35421,1883,6,10785.8181,0,1,20,1,
192.168.1.197,192.168.40.20,18648,1883,6,11047.36328,0,1,20,1,
192.168.40.20,192.168.40.215,18648,1883,6,11470827.82,0,2,20,1,
192.168.1.164,192.168.40.20,32301,1883,6,15799.5224,0,1,20,1,
192.168.40.20,192.168.40.215,32301,1883,6,15734.43413,0,1,20,1,
192.168.1.145,192.168.40.20,20751,1883,6,15823.12584,0,1,20,1,
192.168.40.20,192.168.40.215,20751,1883,6,15709.6386,0,1,20,1,
192.168.1.31,192.168.40.20,55636,1883,6,17804.62265,0,1,20,1,
192.168.40.20,192.168.40.215,55636,1883,6,17755.98526,0,1,20,1,
192.168.1.105,192.168.40.20,18470,1883,6,20115.37552,0,1,20,1,
192.168.40.20,192.168.40.215,18470,1883,6,20041.22734,0,1,20,1,
192.168.1.18,192.168.40.20,64540,1883,6,8283.376694,0,1,20,1,
192.168.40.20,192.168.40.215,64540,1883,6,8145.093918,0,1,20,1,
192.168.1.224,192.168.40.20,58367,1883,6,11037.11128,0,1,20,1,
192.168.40.20,192.168.40.215,58367,1883,6,10905.98106,0,1,20,1,
192.168.1.77,192.168.40.20,9695,1883,6,18265.00893,0,1,20,1,
192.168.40.20,192.168.40.215,9695,1883,6,18212.31842,0,1,20,1,
192.168.1.213,192.168.40.20,39141,1883,6,18292.66548,0,1,20,1,
192.168.40.20,192.168.40.215,39141,1883,6,8834834.576,0,2,20,1,
192.168.1.248,192.168.40.20,62739,1883,6,18306.01692,0,1,20,1,
192.168.40.20,192.168.40.215,62739,1883,6,18183.46977,0,1,20,1,
192.168.1.78,192.168.40.20,58147,1883,6,18317.93785,0,1,20,1,
192.168.40.20,192.168.40.215,58147,1883,6,18169.64149,0,1,20,1,
192.168.1.20,192.168.40.20,478,1883,6,15639.54353,0,1,20,1,
192.168.40.20,192.168.40.215,478,1883,6,15556.57387,0,1,20,1,
192.168.1.6,192.168.40.20,35830,1883,6,15664.8159,0,1,20,1,
192.168.40.20,192.168.40.215,35830,1883,6,15531.3015,0,1,20,1,
192.168.1.158,192.168.40.20,48873,1883,6,10093.45055,0,1,20,1,
192.168.40.20,192.168.40.215,48873,1883,6,9971.857071,0,1,20,1,
192.168.1.37,192.168.40.20,25995,1883,6,13956.54678,0,1,20,1,
192.168.40.20,192.168.40.215,25995,1883,6,13832.56912,0,1,20,1,
192.168.1.62,192.168.40.20,29176,1883,6,13416.5287,0,1,20,1,
192.168.1.130,192.168.40.20,40105,1883,6,16194.58199,0,1,20,1,
192.168.40.20,192.168.40.215,40105,1883,6,16105.41344,0,1,20,1,
192.168.1.130,192.168.40.20,13232,1883,6,0,0,1,20,1,
192.168.1.229,192.168.40.20,19975,1883,6,19649.50562,0,1,20,1,
192.168.40.20,192.168.40.215,19975,1883,6,19565.10544,0,1,20,1,
192.168.1.139,192.168.40.20,58586,1883,6,16134.02367,0,1,20,1,
192.168.40.20,192.168.40.215,58586,1883,6,15986.20415,0,1,20,1,
192.168.1.58,192.168.40.20,32477,1883,6,16152.3819,0,1,20,1,
192.168.40.20,192.168.40.215,32477,1883,6,8430448.771,0,2,20,1,
192.168.1.15,192.168.40.20,17665,1883,6,11276.24512,0,1,20,1,
192.168.40.20,192.168.40.215,17665,1883,6,11140.34653,0,1,20,1,
192.168.1.25,192.168.40.20,5883,1883,6,13191.9384,0,1,20,1,
192.168.40.20,192.168.40.215,5883,1883,6,9986120.224,0,1,20,1,
192.168.1.178,192.168.40.20,35521,1883,6,12351.98975,0,1,20,1,
192.168.40.20,192.168.40.215,35521,1883,6,12246.60873,0,1,20,1,
192.168.1.54,192.168.40.20,65461,1883,6,13698.57788,0,1,20,1,
192.168.40.20,192.168.40.215,65461,1883,6,13596.29631,0,1,20,1,
